station,modality,filename,date,nan_frac,path
ICOS_IT-MBo,S1RTC,20180822_ASC.tif,20180822,0.8708545918367347,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20180822_ASC.tif
ICOS_IT-MBo,S1RTC,20180828_ASC.tif,20180828,0.8427933673469388,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20180828_ASC.tif
ICOS_IT-MBo,S1RTC,20180903_ASC.tif,20180903,0.9138632015306123,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20180903_ASC.tif
ICOS_IT-MBo,S1RTC,20180909_ASC.tif,20180909,0.8349011479591837,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20180909_ASC.tif
ICOS_IT-MBo,S1RTC,20180915_ASC.tif,20180915,0.8860809948979592,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20180915_ASC.tif
ICOS_IT-MBo,S1RTC,20180921_ASC.tif,20180921,0.8530373086734694,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20180921_ASC.tif
ICOS_IT-MBo,S1RTC,20180927_ASC.tif,20180927,0.8574617346938775,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20180927_ASC.tif
ICOS_IT-MBo,S1RTC,20181009_ASC.tif,20181009,0.8552096619897959,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20181009_ASC.tif
ICOS_IT-MBo,S1RTC,20181021_ASC.tif,20181021,0.8797632334183674,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20181021_ASC.tif
ICOS_IT-MBo,S1RTC,20181027_ASC.tif,20181027,0.8899673150510204,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20181027_ASC.tif
ICOS_IT-MBo,S1RTC,20181102_ASC.tif,20181102,0.9080237563775511,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20181102_ASC.tif
ICOS_IT-MBo,S1RTC,20181108_ASC.tif,20181108,0.8417171556122449,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20181108_ASC.tif
ICOS_IT-MBo,S1RTC,20181114_ASC.tif,20181114,0.9135243941326531,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20181114_ASC.tif
ICOS_IT-MBo,S1RTC,20181120_ASC.tif,20181120,0.8774314413265306,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20181120_ASC.tif
ICOS_IT-MBo,S1RTC,20181126_ASC.tif,20181126,0.8856026785714286,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20181126_ASC.tif
ICOS_IT-MBo,S1RTC,20181202_ASC.tif,20181202,0.8919802295918368,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20181202_ASC.tif
ICOS_IT-MBo,S1RTC,20181208_ASC.tif,20181208,0.8780691964285714,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20181208_ASC.tif
ICOS_IT-MBo,S1RTC,20181214_ASC.tif,20181214,0.9025629783163265,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20181214_ASC.tif
ICOS_IT-MBo,S1RTC,20181220_ASC.tif,20181220,0.8620655293367347,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20181220_ASC.tif
ICOS_IT-MBo,S1RTC,20190101_ASC.tif,20190101,0.8965640943877551,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190101_ASC.tif
ICOS_IT-MBo,S1RTC,20190107_ASC.tif,20190107,0.8811981823979592,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190107_ASC.tif
ICOS_IT-MBo,S1RTC,20190113_ASC.tif,20190113,0.9180683992346939,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190113_ASC.tif
ICOS_IT-MBo,S1RTC,20190119_ASC.tif,20190119,0.8749402104591837,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190119_ASC.tif
ICOS_IT-MBo,S1RTC,20190125_ASC.tif,20190125,0.9139628507653061,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190125_ASC.tif
ICOS_IT-MBo,S1RTC,20190131_ASC.tif,20190131,0.8768136160714286,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190131_ASC.tif
ICOS_IT-MBo,S1RTC,20190206_ASC.tif,20190206,0.8564851721938775,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190206_ASC.tif
ICOS_IT-MBo,S1RTC,20190218_ASC.tif,20190218,0.8793845663265306,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190218_ASC.tif
ICOS_IT-MBo,S1RTC,20190302_ASC.tif,20190302,0.9092992665816326,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190302_ASC.tif
ICOS_IT-MBo,S1RTC,20190308_ASC.tif,20190308,0.8807995854591837,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190308_ASC.tif
ICOS_IT-MBo,S1RTC,20190314_ASC.tif,20190314,0.9131855867346939,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190314_ASC.tif
ICOS_IT-MBo,S1RTC,20190320_ASC.tif,20190320,0.8368343431122449,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190320_ASC.tif
ICOS_IT-MBo,S1RTC,20190326_ASC.tif,20190326,0.9231305803571429,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190326_ASC.tif
ICOS_IT-MBo,S1RTC,20190401_ASC.tif,20190401,0.8788265306122449,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190401_ASC.tif
ICOS_IT-MBo,S1RTC,20190407_ASC.tif,20190407,0.8826929209183674,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190407_ASC.tif
ICOS_IT-MBo,S1RTC,20190413_ASC.tif,20190413,0.8738839285714286,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190413_ASC.tif
ICOS_IT-MBo,S1RTC,20190419_ASC.tif,20190419,0.8825135522959183,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190419_ASC.tif
ICOS_IT-MBo,S1RTC,20190501_ASC.tif,20190501,0.8878946109693877,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190501_ASC.tif
ICOS_IT-MBo,S1RTC,20190507_ASC.tif,20190507,0.8526586415816326,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190507_ASC.tif
ICOS_IT-MBo,S1RTC,20190513_ASC.tif,20190513,0.8914221938775511,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190513_ASC.tif
ICOS_IT-MBo,S1RTC,20190519_ASC.tif,20190519,0.8485530931122449,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190519_ASC.tif
ICOS_IT-MBo,S1RTC,20190525_ASC.tif,20190525,0.8885921556122449,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190525_ASC.tif
ICOS_IT-MBo,S1RTC,20190531_ASC.tif,20190531,0.8676458864795918,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190531_ASC.tif
ICOS_IT-MBo,S1RTC,20190606_ASC.tif,20190606,0.8643176020408163,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190606_ASC.tif
ICOS_IT-MBo,S1RTC,20190612_ASC.tif,20190612,0.8592354910714286,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190612_ASC.tif
ICOS_IT-MBo,S1RTC,20190618_ASC.tif,20190618,0.8388671875,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190618_ASC.tif
ICOS_IT-MBo,S1RTC,20190630_ASC.tif,20190630,0.8571428571428571,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190630_ASC.tif
ICOS_IT-MBo,S1RTC,20190706_ASC.tif,20190706,0.873046875,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190706_ASC.tif
ICOS_IT-MBo,S1RTC,20190712_ASC.tif,20190712,0.8623246173469388,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190712_ASC.tif
ICOS_IT-MBo,S1RTC,20190718_ASC.tif,20190718,0.8408601721938775,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190718_ASC.tif
ICOS_IT-MBo,S1RTC,20190724_ASC.tif,20190724,0.9006696428571429,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190724_ASC.tif
ICOS_IT-MBo,S1RTC,20190730_ASC.tif,20190730,0.8483737244897959,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190730_ASC.tif
ICOS_IT-MBo,S1RTC,20190805_ASC.tif,20190805,0.8908242984693877,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190805_ASC.tif
ICOS_IT-MBo,S1RTC,20190811_ASC.tif,20190811,0.8800023915816326,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190811_ASC.tif
ICOS_IT-MBo,S1RTC,20190817_ASC.tif,20190817,0.8603714923469388,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190817_ASC.tif
ICOS_IT-MBo,S1RTC,20190829_ASC.tif,20190829,0.8309151785714286,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190829_ASC.tif
ICOS_IT-MBo,S1RTC,20190904_ASC.tif,20190904,0.8926777742346939,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190904_ASC.tif
ICOS_IT-MBo,S1RTC,20190910_ASC.tif,20190910,0.8803810586734694,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190910_ASC.tif
ICOS_IT-MBo,S1RTC,20190916_ASC.tif,20190916,0.8625239158163265,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190916_ASC.tif
ICOS_IT-MBo,S1RTC,20190922_ASC.tif,20190922,0.9101961096938775,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190922_ASC.tif
ICOS_IT-MBo,S1RTC,20190928_ASC.tif,20190928,0.8690808354591837,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20190928_ASC.tif
ICOS_IT-MBo,S1RTC,20191004_ASC.tif,20191004,0.9274154974489796,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20191004_ASC.tif
ICOS_IT-MBo,S1RTC,20191010_ASC.tif,20191010,0.8549505739795918,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20191010_ASC.tif
ICOS_IT-MBo,S1RTC,20191016_ASC.tif,20191016,0.8643176020408163,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20191016_ASC.tif
ICOS_IT-MBo,S1RTC,20191028_ASC.tif,20191028,0.8498883928571429,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20191028_ASC.tif
ICOS_IT-MBo,S1RTC,20191103_ASC.tif,20191103,0.8942123724489796,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20191103_ASC.tif
ICOS_IT-MBo,S1RTC,20191109_ASC.tif,20191109,0.8969826211734694,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20191109_ASC.tif
ICOS_IT-MBo,S1RTC,20191115_ASC.tif,20191115,0.8983777104591837,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20191115_ASC.tif
ICOS_IT-MBo,S1RTC,20191121_ASC.tif,20191121,0.9124083227040817,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20191121_ASC.tif
ICOS_IT-MBo,S1RTC,20191127_ASC.tif,20191127,0.853874362244898,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20191127_ASC.tif
ICOS_IT-MBo,S1RTC,20191203_ASC.tif,20191203,0.9054528061224489,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20191203_ASC.tif
ICOS_IT-MBo,S1RTC,20191209_ASC.tif,20191209,0.8733458227040817,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20191209_ASC.tif
ICOS_IT-MBo,S1RTC,20191215_ASC.tif,20191215,0.9079241071428571,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20191215_ASC.tif
ICOS_IT-MBo,S1RTC,20191227_ASC.tif,20191227,0.8865991709183674,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20191227_ASC.tif
ICOS_IT-MBo,S1RTC,20200102_ASC.tif,20200102,0.8994539221938775,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200102_ASC.tif
ICOS_IT-MBo,S1RTC,20200108_ASC.tif,20200108,0.8781090561224489,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200108_ASC.tif
ICOS_IT-MBo,S1RTC,20200114_ASC.tif,20200114,0.8968829719387755,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200114_ASC.tif
ICOS_IT-MBo,S1RTC,20200120_ASC.tif,20200120,0.9014867665816326,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200120_ASC.tif
ICOS_IT-MBo,S1RTC,20200126_ASC.tif,20200126,0.8900271045918368,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200126_ASC.tif
ICOS_IT-MBo,S1RTC,20200201_ASC.tif,20200201,0.9038982780612245,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200201_ASC.tif
ICOS_IT-MBo,S1RTC,20200207_ASC.tif,20200207,0.8725486288265306,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200207_ASC.tif
ICOS_IT-MBo,S1RTC,20200213_ASC.tif,20200213,0.9119897959183674,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200213_ASC.tif
ICOS_IT-MBo,S1RTC,20200225_ASC.tif,20200225,0.8843869579081632,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200225_ASC.tif
ICOS_IT-MBo,S1RTC,20200302_ASC.tif,20200302,0.8877949617346939,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200302_ASC.tif
ICOS_IT-MBo,S1RTC,20200308_ASC.tif,20200308,0.8891501913265306,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200308_ASC.tif
ICOS_IT-MBo,S1RTC,20200320_ASC.tif,20200320,0.9006895727040817,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200320_ASC.tif
ICOS_IT-MBo,S1RTC,20200326_ASC.tif,20200326,0.8733657525510204,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200326_ASC.tif
ICOS_IT-MBo,S1RTC,20200401_ASC.tif,20200401,0.9083625637755102,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200401_ASC.tif
ICOS_IT-MBo,S1RTC,20200407_ASC.tif,20200407,0.8523198341836735,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200407_ASC.tif
ICOS_IT-MBo,S1RTC,20200413_ASC.tif,20200413,0.8959064094387755,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200413_ASC.tif
ICOS_IT-MBo,S1RTC,20200425_ASC.tif,20200425,0.8856425382653061,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200425_ASC.tif
ICOS_IT-MBo,S1RTC,20200501_ASC.tif,20200501,0.8918805803571429,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200501_ASC.tif
ICOS_IT-MBo,S1RTC,20200507_ASC.tif,20200507,0.8432118941326531,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200507_ASC.tif
ICOS_IT-MBo,S1RTC,20200513_ASC.tif,20200513,0.8552096619897959,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200513_ASC.tif
ICOS_IT-MBo,S1RTC,20200519_ASC.tif,20200519,0.8575215242346939,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200519_ASC.tif
ICOS_IT-MBo,S1RTC,20200525_ASC.tif,20200525,0.8598931760204082,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200525_ASC.tif
ICOS_IT-MBo,S1RTC,20200531_ASC.tif,20200531,0.8776108099489796,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200531_ASC.tif
ICOS_IT-MBo,S1RTC,20200606_ASC.tif,20200606,0.8279854910714286,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200606_ASC.tif
ICOS_IT-MBo,S1RTC,20200612_ASC.tif,20200612,0.8736447704081632,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200612_ASC.tif
ICOS_IT-MBo,S1RTC,20200624_ASC.tif,20200624,0.8628826530612245,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200624_ASC.tif
ICOS_IT-MBo,S1RTC,20200630_ASC.tif,20200630,0.8492107780612245,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200630_ASC.tif
ICOS_IT-MBo,S1RTC,20200706_ASC.tif,20200706,0.8309151785714286,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200706_ASC.tif
ICOS_IT-MBo,S1RTC,20200712_ASC.tif,20200712,0.8719108737244898,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200712_ASC.tif
ICOS_IT-MBo,S1RTC,20200718_ASC.tif,20200718,0.8551698022959183,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200718_ASC.tif
ICOS_IT-MBo,S1RTC,20200724_ASC.tif,20200724,0.8359773596938775,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200724_ASC.tif
ICOS_IT-MBo,S1RTC,20200730_ASC.tif,20200730,0.8905253507653061,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200730_ASC.tif
ICOS_IT-MBo,S1RTC,20200805_ASC.tif,20200805,0.8548907844387755,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200805_ASC.tif
ICOS_IT-MBo,S1RTC,20200811_ASC.tif,20200811,0.9145009566326531,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200811_ASC.tif
ICOS_IT-MBo,S1RTC,20200817_ASC.tif,20200817,0.8592554209183674,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200817_ASC.tif
ICOS_IT-MBo,S1RTC,20200823_ASC.tif,20200823,0.8872767857142857,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200823_ASC.tif
ICOS_IT-MBo,S1RTC,20200829_ASC.tif,20200829,0.8883330676020408,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200829_ASC.tif
ICOS_IT-MBo,S1RTC,20200904_ASC.tif,20200904,0.8406010841836735,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200904_ASC.tif
ICOS_IT-MBo,S1RTC,20200916_ASC.tif,20200916,0.8516023596938775,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200916_ASC.tif
ICOS_IT-MBo,S1RTC,20200928_ASC.tif,20200928,0.8804607780612245,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20200928_ASC.tif
ICOS_IT-MBo,S1RTC,20201004_ASC.tif,20201004,0.8652941645408163,/gpfs/scratch1/shared/pkhanal/satellite/ICOS_IT-MBo/S1RTC/20201004_ASC.tif
ISMN_ARM_Lamont-CF2,S2L2A,20250408.tif,20250408,0.6850286989795918,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_Lamont-CF2/S2L2A/20250408.tif
ISMN_ARM_Ashton,S2L2A,20160518.tif,20160518,1.0,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_Ashton/S2L2A/20160518.tif
ISMN_ARM_Ashton,S2L2A,20160607.tif,20160607,1.0,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_Ashton/S2L2A/20160607.tif
ISMN_ARM_Ashton,S2L2A,20160627.tif,20160627,1.0,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_Ashton/S2L2A/20160627.tif
ISMN_ARM_Ashton,S2L2A,20160717.tif,20160717,1.0,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_Ashton/S2L2A/20160717.tif
ISMN_ARM_MapleCity,S2L2A,20191221.tif,20191221,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20191221.tif
ISMN_ARM_MapleCity,S2L2A,20200404.tif,20200404,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20200404.tif
ISMN_ARM_MapleCity,S2L2A,20200417.tif,20200417,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20200417.tif
ISMN_ARM_MapleCity,S2L2A,20200626.tif,20200626,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20200626.tif
ISMN_ARM_MapleCity,S2L2A,20200901.tif,20200901,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20200901.tif
ISMN_ARM_MapleCity,S2L2A,20200929.tif,20200929,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20200929.tif
ISMN_ARM_MapleCity,S2L2A,20201024.tif,20201024,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20201024.tif
ISMN_ARM_MapleCity,S2L2A,20201120.tif,20201120,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20201120.tif
ISMN_ARM_MapleCity,S2L2A,20210119.tif,20210119,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20210119.tif
ISMN_ARM_MapleCity,S2L2A,20210201.tif,20210201,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20210201.tif
ISMN_ARM_MapleCity,S2L2A,20210305.tif,20210305,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20210305.tif
ISMN_ARM_MapleCity,S2L2A,20210509.tif,20210509,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20210509.tif
ISMN_ARM_MapleCity,S2L2A,20210522.tif,20210522,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20210522.tif
ISMN_ARM_MapleCity,S2L2A,20210527.tif,20210527,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20210527.tif
ISMN_ARM_MapleCity,S2L2A,20210628.tif,20210628,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20210628.tif
ISMN_ARM_MapleCity,S2L2A,20210711.tif,20210711,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20210711.tif
ISMN_ARM_MapleCity,S2L2A,20210815.tif,20210815,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20210815.tif
ISMN_ARM_MapleCity,S2L2A,20210904.tif,20210904,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20210904.tif
ISMN_ARM_MapleCity,S2L2A,20211130.tif,20211130,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20211130.tif
ISMN_ARM_MapleCity,S2L2A,20211215.tif,20211215,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20211215.tif
ISMN_ARM_MapleCity,S2L2A,20220107.tif,20220107,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20220107.tif
ISMN_ARM_MapleCity,S2L2A,20221110.tif,20221110,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20221110.tif
ISMN_ARM_MapleCity,S2L2A,20221123.tif,20221123,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20221123.tif
ISMN_ARM_MapleCity,S2L2A,20221205.tif,20221205,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20221205.tif
ISMN_ARM_MapleCity,S2L2A,20221220.tif,20221220,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20221220.tif
ISMN_ARM_MapleCity,S2L2A,20221223.tif,20221223,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20221223.tif
ISMN_ARM_MapleCity,S2L2A,20230305.tif,20230305,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20230305.tif
ISMN_ARM_MapleCity,S2L2A,20230318.tif,20230318,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20230318.tif
ISMN_ARM_MapleCity,S2L2A,20230424.tif,20230424,0.6741071428571429,/gpfs/scratch1/shared/pkhanal/satellite/ISMN_ARM_MapleCity/S2L2A/20230424.tif
